"","Date","NDVI","NIRv","smoothed_NIRv"
"327",2021-11-23,0.258438287153652,0.0445738841309824,0.0445743772076191
"328",2021-11-24,0.257705912076806,0.0442310015159171,0.0442612072306382
"329",2021-11-25,0.256869170657928,0.0440934842450214,0.0440635327225158
"330",2021-11-26,0.257070707070707,0.044072898989899,0.0441045304480083
"331",2021-11-27,0.257934508816121,0.0444302468513854,0.0444996360179497
"332",2021-11-28,0.258870564717641,0.0450574952523738,0.0449044920832381
"333",2021-11-29,0.259073842302879,0.045037071339174,0.0451448282082992
"334",2021-11-30,0.259296231594709,0.0452364392313451,0.0451940077133876
"335",2021-12-01,0.259555333499875,0.0452658995753185,0.0451965333848325
"336",2021-12-02,0.259629814907454,0.0452307873936969,0.0454908538827562
"337",2021-12-03,0.26492252984506,0.0460457099314199,0.0457021340863683
"338",2021-12-04,0.263613231552163,0.045591165394402,0.0458374255261969
"339",2021-12-05,0.265097236438076,0.0457560368474923,0.0455893578980459
"340",2021-12-06,0.264887063655031,0.0455561724845996,0.0457195929780789
"341",2021-12-07,0.266872746007213,0.0459520082431736,0.0458142196859965
"342",2021-12-08,0.267285861713106,0.0459974076367389,0.0461073837321491
"343",2021-12-09,0.268506577250451,0.046353767345886,0.0462264179353589
"344",2021-12-10,0.268922758977009,0.0463994296047533,0.0465600244966204
"345",2021-12-11,0.272774732445837,0.0469984797702949,0.0468880713633398
"346",2021-12-12,0.273678702250131,0.0471413961276818,0.0471413961276818
"347",2021-12-13,0.273775216138329,0.0471067550432277,0.0471067550432277
"348",2021-12-14,NA,NA,NA
"349",2021-12-15,NA,NA,NA
"350",2021-12-16,NA,NA,NA
"351",2021-12-17,NA,NA,NA
"352",2021-12-18,NA,NA,NA
"353",2021-12-19,NA,NA,NA
"354",2021-12-20,NA,NA,NA
"355",2021-12-21,NA,NA,NA
"356",2021-12-22,NA,NA,NA
"357",2021-12-23,NA,NA,NA
"358",2021-12-24,NA,NA,NA
"359",2021-12-25,NA,NA,NA
"360",2021-12-26,NA,NA,NA
"361",2021-12-27,NA,NA,NA
"362",2021-12-28,NA,NA,NA
"363",2021-12-29,NA,NA,NA
"364",2021-12-30,NA,NA,NA
"365",2021-12-31,NA,NA,NA
